Time,Trial,State,PositionX,PositionY
8.272386,0,State_CircleShowing,-0.3065577,-0.9040027
8.289146,0,State_CircleShowing,-0.3065577,-0.9040027
8.306042,0,State_CircleShowing,-0.3065577,-0.9040027
8.322271,0,State_CircleShowing,-0.3065577,-0.9040726
8.339173,0,State_CircleShowing,-0.3065577,-0.9040726
8.356924,0,State_CircleShowing,-0.3065577,-0.9040027
8.373923,0,State_CircleShowing,-0.3065577,-0.9040027
8.390059,0,State_CircleShowing,-0.3065577,-0.9040027
8.406731,0,State_CircleShowing,-0.3065577,-0.9040027
8.423197,0,State_CircleShowing,-0.3065577,-0.9040726
8.442967,0,State_CircleShowing,-0.3065577,-0.9040726
8.459589,0,State_CircleShowing,-0.3065577,-0.9040027
8.476105,0,State_CircleShowing,-0.3065577,-0.9040027
8.492673,0,State_CircleShowing,-0.3065577,-0.9040027
8.510159,0,State_CircleShowing,-0.3065577,-0.9040726
8.526761,0,State_CircleShowing,-0.3065577,-0.9040726
8.543297,0,State_CircleShowing,-0.3065577,-0.9040726
8.559861,0,State_CircleShowing,-0.3065577,-0.9040726
8.576428,0,State_CircleShowing,-0.3065577,-0.9040726
8.593167,0,State_CircleShowing,-0.3065577,-0.9040726
8.609562,0,State_CircleShowing,-0.3065577,-0.9040726
8.627075,0,State_CircleShowing,-0.3065577,-0.9040027
8.643033,0,State_CircleShowing,-0.3065577,-0.9040027
8.659263,0,State_CircleShowing,-0.3065577,-0.9040027
8.675941,0,State_CircleShowing,-0.3065577,-0.9040027
8.692395,0,State_CircleShowing,-0.3065577,-0.9040027
8.708963,0,State_CircleShowing,-0.3065577,-0.9040027
8.725804,0,State_CircleShowing,-0.3065577,-0.9040027
8.742095,0,State_CircleShowing,-0.3065577,-0.9040027
8.758662,0,State_CircleShowing,-0.3065577,-0.9040027
8.775229,0,State_CircleShowing,-0.3065577,-0.9040027
8.7918,0,State_CircleShowing,-0.3065577,-0.9040027
8.80859,0,State_CircleShowing,-0.3065577,-0.9040027
8.824928,0,State_CircleShowing,-0.3063699,-0.9039322
8.841495,0,State_CircleShowing,-0.3063699,-0.9039322
8.858471,0,State_CircleShowing,-0.3063699,-0.9039322
8.874628,0,State_CircleShowing,-0.3063699,-0.9039322
8.891377,0,State_CircleShowing,-0.3063699,-0.9039322
8.907762,0,State_CircleShowing,-0.3063699,-0.9039322
8.924328,0,State_CircleShowing,-0.2510967,-0.9035803
8.940894,0,State_CircleShowing,-0.2510967,-0.9035803
8.957461,0,State_CircleShowing,-0.2510967,-0.9035803
8.974028,0,State_CircleShowing,-0.06260253,-0.8904211
8.990595,0,State_CircleShowing,-0.06260253,-0.8904211
9.007176,0,State_CircleShowing,-0.06260253,-0.8904211
9.023728,0,State_CircleShowing,0.1375076,-0.8634689
9.040295,0,State_CircleShowing,0.1375076,-0.8634689
9.057505,0,State_CircleShowing,0.1375076,-0.8634689
9.073455,0,State_CircleShowing,0.6216711,-0.783668
9.089995,0,State_CircleShowing,0.6216711,-0.783668
9.107376,0,State_CircleShowing,0.6216711,-0.783668
9.123128,0,State_CircleShowing,0.9611856,-0.7162527
9.139695,0,State_CircleShowing,0.9611856,-0.7162527
9.156281,0,State_CircleShowing,0.9611856,-0.7162527
9.173197,0,State_CircleShowing,1.542219,-0.5657292
9.189396,0,State_CircleShowing,1.542219,-0.5657292
9.205962,0,State_CircleShowing,1.542219,-0.5657292
9.222528,0,State_CircleShowing,1.86487,-0.4425091
9.239096,0,State_CircleShowing,1.86487,-0.4425091
9.255994,0,State_CircleShowing,1.86487,-0.4425091
9.27543,0,State_CircleShowing,2.148921,-0.2187999
9.292007,0,State_CircleShowing,2.148921,-0.2187999
9.308969,0,State_CircleShowing,2.177028,-0.07109085
9.325143,0,State_CircleShowing,2.177028,-0.07109085
9.341743,0,State_CircleShowing,2.177028,-0.07109085
9.358694,0,State_CircleShowing,2.177028,-0.07109085
9.374831,0,State_CircleShowing,2.191455,0.1746447
9.391603,0,State_CircleShowing,2.191455,0.1746447
9.40857,0,State_CircleShowing,2.191455,0.1746447
9.424531,0,State_CircleShowing,2.264529,0.3431835
9.441098,0,State_CircleShowing,2.264529,0.3431835
9.457665,0,State_CircleShowing,2.264529,0.3431835
9.47438,0,State_CircleShowing,2.442343,0.5795596
9.491342,0,State_CircleShowing,2.442343,0.5795596
9.507365,0,State_CircleShowing,2.442343,0.5795596
9.524257,0,State_CircleShowing,2.605354,0.7441577
9.541198,0,State_CircleShowing,2.605354,0.7441577
9.557067,0,State_CircleShowing,2.605354,0.7441577
9.574116,0,State_CircleShowing,2.768553,0.9342298
9.591068,0,State_CircleShowing,2.768553,0.9342298
9.607044,0,State_CircleShowing,2.768553,0.9342298
9.623337,0,State_CircleShowing,2.850622,1.067934
9.640005,0,State_CircleShowing,2.850622,1.067934
9.656889,0,State_CircleShowing,2.850622,1.067934
9.673031,0,State_CircleShowing,2.885099,1.245832
9.689807,0,State_CircleShowing,2.885099,1.245832
9.706759,0,State_CircleShowing,2.885099,1.245832
9.722732,0,State_CircleShowing,2.885287,1.340974
9.739298,0,State_CircleShowing,2.885287,1.340974
9.755865,0,State_CircleShowing,2.885287,1.340974
9.772588,0,State_CircleShowing,2.887346,1.485798
9.789541,0,State_CircleShowing,2.887346,1.485798
9.805571,0,State_CircleShowing,2.887346,1.485798
9.822542,0,State_CircleShowing,2.903086,1.581151
9.838698,0,State_InCircle,2.903086,1.581151
9.855267,0,State_InCircle,2.903086,1.581151
9.872329,0,State_InCircle,2.903086,1.581151
9.888397,0,State_InCircle,2.928193,1.696348
9.905257,0,State_InCircle,2.928193,1.696348
9.921531,0,State_InCircle,2.943371,1.773616
9.938098,0,State_InCircle,2.943371,1.773616
9.955606,0,State_InCircle,2.943371,1.773616
9.971581,0,State_InCircle,2.96323,1.854682
9.987798,0,State_InCircle,2.96323,1.854682
10.00436,0,State_InCircle,2.96323,1.854682
10.02143,0,State_InCircle,2.969977,1.898946
10.03839,0,State_InCircle,2.969977,1.898946
10.05406,0,State_InCircle,2.969977,1.898946
10.07063,0,State_InCircle,2.969977,1.898946
10.08735,0,State_InCircle,2.973911,1.940184
10.10434,0,State_InCircle,2.973911,1.940184
10.12119,0,State_InCircle,2.979345,1.957777
10.13748,0,State_InCircle,2.979345,1.957777
10.15413,0,State_InCircle,2.979345,1.957777
10.17106,0,State_InCircle,2.979345,1.957777
10.18718,0,State_InCircle,2.979908,1.97354
10.20374,0,State_InCircle,2.979908,1.97354
10.22091,0,State_InCircle,2.979908,1.973751
10.23688,0,State_InCircle,2.979908,1.973751
10.25382,0,State_InCircle,2.979908,1.973751
10.27001,0,State_InCircle,2.979908,1.973751
10.28673,0,State_InCircle,2.979721,1.97354
10.30315,0,State_InCircle,2.979721,1.97354
10.31971,0,State_InCircle,2.979721,1.97354
10.33666,0,State_InCircle,2.979721,1.97354
10.35284,0,State_InCircle,2.979721,1.97354
10.36968,0,State_InCircle,2.979721,1.97354
10.38598,0,State_InCircle,2.979721,1.97354
10.40261,0,State_InCircle,2.979721,1.97354
10.41957,0,State_InCircle,2.979721,1.97354
10.43616,0,State_InCircle,2.979721,1.97354
10.45226,0,State_InCircle,2.979721,1.97354
10.46883,0,State_InCircle,2.979721,1.97354
10.48539,0,State_InCircle,2.979533,1.973469
10.50196,0,State_InCircle,2.979533,1.973469
10.51852,0,State_InCircle,2.979533,1.973188
10.53509,0,State_InCircle,2.979533,1.973188
10.55166,0,State_InCircle,2.979533,1.973188
10.56848,0,State_InCircle,2.979533,1.973188
10.5848,0,State_InCircle,2.978785,1.972906
10.60136,0,State_InCircle,2.978785,1.972906
10.61832,0,State_InCircle,2.978597,1.972836
10.63452,0,State_InCircle,2.978597,1.972836
10.6512,0,State_InCircle,2.978597,1.972836
10.66763,0,State_InCircle,2.978597,1.972836
10.68419,0,State_InCircle,2.978409,1.972836
10.7012,0,State_InCircle,2.978409,1.972836
10.71735,0,State_InCircle,2.978409,1.972836
10.73393,0,State_InCircle,2.978409,1.972836
10.75372,0,State_InCircle,2.978409,1.972836
10.77086,0,State_InCircle,2.978409,1.972836
10.78686,0,State_InCircle,2.978409,1.972836
10.80566,0,State_InCircle,2.978409,1.972836
10.82302,0,State_InCircle,2.978409,1.972836
10.84018,0,State_InCircle,2.978409,1.972836
10.85615,0,State_InCircle,2.978409,1.972836
10.87305,0,State_InCircle,2.978409,1.972836
10.88928,0,State_InCircle,2.978409,1.972836
10.90596,0,State_InCircle,2.978409,1.972836
10.92293,0,State_InCircle,2.978409,1.972836
10.93899,0,State_InCircle,2.978409,1.972836
10.95555,0,State_InCircle,2.978409,1.972836
10.97278,0,State_InCircle,2.978409,1.972836
10.98874,0,State_InCircle,2.978409,1.972836
11.00569,0,State_InCircle,2.978409,1.972836
11.02265,0,State_InCircle,2.978409,1.972836
11.03861,0,State_InCircle,2.978409,1.972836
11.05495,0,State_InCircle,2.978409,1.972836
11.07152,0,State_InCircle,2.978409,1.972836
11.08848,0,State_InCircle,2.978409,1.972836
11.10465,0,State_InCircle,2.978409,1.972836
11.12139,0,State_InCircle,2.978409,1.972836
11.13834,0,State_InCircle,2.978409,1.972836
11.15435,0,State_InCircle,2.978409,1.972836
11.17125,0,State_InCircle,2.978409,1.972836
11.18821,0,State_InCircle,2.978409,1.972836
11.20416,0,State_InCircle,2.978409,1.972836
11.22062,0,State_InCircle,2.978409,1.972836
11.23718,0,State_InCircle,2.978409,1.972836
11.25375,0,State_InCircle,2.978409,1.972836
11.27032,0,State_InCircle,2.978409,1.972836
11.28695,0,State_InCircle,2.978409,1.972836
11.30345,0,State_InCircle,2.978409,1.972836
11.32087,0,State_InCircle,2.978409,1.972836
11.33658,0,State_InCircle,2.978409,1.972836
11.35315,0,State_InCircle,2.978409,1.972836
11.36972,0,State_InCircle,2.978409,1.972836
11.38717,0,State_InCircle,2.978409,1.972765
11.40444,0,State_InCircle,2.978409,1.972765
11.42031,0,State_InCircle,2.978409,1.972765
11.43985,0,State_InCircle,2.978409,1.972765
11.45643,0,State_InCircle,2.978409,1.972765
11.47318,0,State_InCircle,2.978409,1.972765
11.48956,0,State_InCircle,2.978409,1.972765
11.50612,0,State_InCircle,2.978409,1.972765
11.5227,0,State_InCircle,2.978409,1.972765
11.54332,0,State_InCircle,2.978409,1.972765
11.55989,0,State_InCircle,2.978409,1.972765
11.57646,0,State_InCircle,2.978409,1.972836
11.59386,0,State_InCircle,2.978409,1.972836
11.60981,0,State_InCircle,2.978409,1.972836
11.62616,0,State_InCircle,2.978409,1.972836
11.64273,0,State_InCircle,2.978409,1.972765
11.65977,0,State_InCircle,2.978409,1.972765
11.67586,0,State_InCircle,2.978409,1.972765
11.69263,0,State_InCircle,2.978409,1.972765
11.70899,0,State_InCircle,2.978409,1.972765
11.72556,0,State_InCircle,2.978409,1.972765
11.74212,0,State_InCircle,2.978409,1.972765
11.75937,0,State_InCircle,2.978409,1.972765
11.77533,0,State_InCircle,2.978409,1.972765
11.79228,0,State_InCircle,2.978409,1.972765
11.80839,0,State_InCircle,2.978409,1.972765
11.82496,0,State_InCircle,2.978409,1.972765
11.84215,0,State_InCircle,2.978409,1.972765
11.85811,0,State_InCircle,2.978409,1.972765
11.87508,0,State_InCircle,2.978409,1.972765
11.89202,0,State_InCircle,2.978409,1.972765
11.90798,0,State_InCircle,2.978409,1.972765
11.92493,0,State_InCircle,2.978409,1.972765
11.94092,0,State_InCircle,2.978409,1.972765
11.95799,0,State_InCircle,2.978409,1.972765
11.97406,0,State_InCircle,2.978409,1.972765
11.99075,0,State_InCircle,2.978409,1.972765
12.00771,0,State_InCircle,2.978409,1.972765
12.02375,0,State_TaskFail,2.978409,1.972765
12.04032,1,State_Break,2.978409,1.972765
12.05709,1,State_Break,2.978409,1.972765
12.07347,1,State_Break,2.978409,1.972765
12.09002,1,State_Break,2.978409,1.972765
12.10659,1,State_Break,2.978409,1.972765
12.12315,1,State_Break,2.978409,1.972765
12.13972,1,State_Break,2.978409,1.972765
12.15634,1,State_Break,2.978409,1.972765
12.17285,1,State_Break,2.978409,1.972765
12.18942,1,State_Break,2.978409,1.972765
12.2062,1,State_Break,2.978409,1.972765
12.22316,1,State_Break,2.978409,1.972765
12.2392,1,State_Break,2.978409,1.972765
12.25603,1,State_Break,2.978409,1.972765
12.27226,1,State_Break,2.978409,1.972765
12.289,1,State_Break,2.978409,1.972765
12.30819,1,State_Break,2.978409,1.972765
12.32484,1,State_Break,2.978409,1.972765
12.34167,1,State_Break,2.978409,1.972765
12.35826,1,State_Break,2.978409,1.972765
12.37481,1,State_Break,2.978409,1.972765
12.39161,1,State_Break,2.978409,1.972765
12.40858,1,State_Break,2.978409,1.972765
12.42452,1,State_Break,2.978409,1.972765
12.44148,1,State_Break,2.978409,1.972765
12.45764,1,State_Break,2.978409,1.972765
12.47438,1,State_Break,2.978409,1.972765
12.49078,1,State_Break,2.978409,1.972765
12.50734,1,State_Break,2.978409,1.972765
12.52391,1,State_Break,2.978409,1.972765
12.54047,1,State_Break,2.978409,1.972765
12.55716,1,State_Break,2.978409,1.972765
12.57361,1,State_Break,2.978409,1.972836
12.59017,1,State_Break,2.978409,1.972836
12.60703,1,State_Break,2.978409,1.972836
12.62331,1,State_Break,2.978409,1.972836
12.63987,1,State_Break,2.978409,1.972836
12.65644,1,State_Break,2.978409,1.972836
12.67385,1,State_Break,2.978409,1.972836
12.68981,1,State_Break,2.978409,1.972836
12.70614,1,State_Break,2.978409,1.972836
12.72272,1,State_Break,2.978409,1.972836
12.73927,1,State_Break,2.978409,1.972836
12.75584,1,State_Break,2.978409,1.972836
12.77259,1,State_Break,2.978409,1.972765
12.78897,1,State_Break,2.978409,1.972765
12.80554,1,State_Break,2.978409,1.972765
12.82245,1,State_Break,2.978409,1.972765
12.83867,1,State_Break,2.978409,1.972836
12.85537,1,State_Break,2.978409,1.972836
12.87181,1,State_Break,2.978409,1.972765
12.88927,1,State_Break,2.978409,1.972765
12.90524,1,State_Break,2.978409,1.972765
12.92151,1,State_Break,2.978409,1.972765
12.93822,1,State_Break,2.978409,1.972765
12.95515,1,State_Break,2.978409,1.972765
12.97121,1,State_Break,2.978409,1.972765
12.99032,1,State_Break,2.978409,1.972765
13.00698,1,State_Break,2.978409,1.972765
13.02392,1,State_Break,2.978409,1.972765
13.04005,1,State_Break,2.978409,1.972765
13.05843,1,State_Break,2.978409,1.972765
13.075,1,State_Break,2.978409,1.972836
13.09175,1,State_Break,2.978409,1.972836
13.10813,1,State_Break,2.978409,1.972836
13.12471,1,State_Break,2.978409,1.972836
13.14126,1,State_Break,2.978034,1.972906
13.15878,1,State_Break,2.978034,1.972906
13.17452,1,State_Break,2.978034,1.972906
13.19098,1,State_Break,2.978034,1.972906
13.20754,1,State_Break,2.978034,1.972906
13.22444,1,State_Break,2.978034,1.972906
13.24241,1,State_Break,2.978034,1.972836
13.26426,1,State_Break,2.978034,1.972836
13.28083,1,State_Break,2.978034,1.972836
13.29743,1,State_Break,2.978034,1.972836
13.31415,1,State_Break,2.978034,1.972836
13.33112,1,State_Break,2.978034,1.972836
13.3471,1,State_Break,2.978034,1.972836
13.36402,1,State_Break,2.978034,1.972836
13.38097,1,State_Break,2.978034,1.972836
13.39693,1,State_Break,2.978034,1.972836
13.41338,1,State_Break,2.978034,1.972836
13.42993,1,State_Break,2.978034,1.972836
13.44679,1,State_Break,2.978034,1.972836
13.46306,1,State_Break,2.978034,1.972836
13.4797,1,State_Break,2.978034,1.972836
13.4962,1,State_Break,2.978034,1.972836
13.51277,1,State_Break,2.978034,1.972836
13.52956,1,State_Break,2.978034,1.972836
13.5459,1,State_Break,2.978034,1.972836
13.56247,1,State_Break,2.978034,1.972836
13.57943,1,State_Break,2.978034,1.972836
13.5956,1,State_Break,2.978034,1.972836
13.61235,1,State_Break,2.978034,1.972836
13.6293,1,State_Break,2.978034,1.972836
13.6453,1,State_Break,2.978034,1.972836
13.66186,1,State_Break,2.978034,1.972836
13.67874,1,State_Break,2.978034,1.972836
13.695,1,State_Break,2.978034,1.972836
13.71165,1,State_Break,2.978034,1.972836
13.72813,1,State_Break,2.978034,1.972836
13.7447,1,State_Break,2.978034,1.972765
13.76126,1,State_Break,2.978034,1.972765
13.77804,1,State_Break,2.977846,1.972765
13.79499,1,State_Break,2.977846,1.972765
13.81155,1,State_Break,2.977846,1.972765
13.82802,1,State_Break,2.977846,1.972765
13.8446,1,State_Break,2.977658,1.972765
13.86116,1,State_Break,2.977658,1.972765
13.87773,1,State_Break,2.977658,1.972765
13.8943,1,State_Break,2.977658,1.972765
13.91126,1,State_Break,2.977658,1.972765
13.92743,1,State_Break,2.977658,1.972765
13.94399,1,State_Break,2.977658,1.972765
13.9611,1,State_Break,2.977658,1.972765
13.97713,1,State_Break,2.977658,1.972765
13.99401,1,State_Break,2.977658,1.972765
14.01096,1,State_Break,2.977658,1.972765
14.02691,1,State_Break,2.977658,1.972765
14.04387,1,State_CircleShowing,2.977658,1.972765
14.06082,1,State_CircleShowing,2.977658,1.972765
14.07678,1,State_CircleShowing,2.977658,1.972765
14.09309,1,State_CircleShowing,2.977658,1.972765
14.10969,1,State_CircleShowing,2.977658,1.972765
14.12665,1,State_CircleShowing,2.977658,1.972765
14.1428,1,State_CircleShowing,2.977658,1.972765
14.15936,1,State_CircleShowing,2.977658,1.972765
14.17652,1,State_CircleShowing,2.977658,1.972765
14.19249,1,State_CircleShowing,2.977658,1.972765
14.20943,1,State_CircleShowing,2.977658,1.972765
14.22638,1,State_CircleShowing,2.977658,1.972765
14.24234,1,State_CircleShowing,2.977658,1.972765
14.25931,1,State_CircleShowing,2.977658,1.972765
14.27532,1,State_CircleShowing,2.977658,1.972765
14.2922,1,State_CircleShowing,2.977658,1.972765
14.30846,1,State_CircleShowing,2.977658,1.972765
14.32512,1,State_CircleShowing,2.977658,1.972765
14.34159,1,State_CircleShowing,2.977658,1.972836
14.35816,1,State_CircleShowing,2.977658,1.972836
14.37498,1,State_CircleShowing,2.977658,1.972836
14.39194,1,State_CircleShowing,2.977473,1.972906
14.4079,1,State_CircleShowing,2.977473,1.972906
14.42485,1,State_CircleShowing,2.977473,1.972906
14.4418,1,State_CircleShowing,2.977285,1.972906
14.45777,1,State_CircleShowing,2.977285,1.972906
14.47413,1,State_CircleShowing,2.977285,1.972906
14.49083,1,State_CircleShowing,2.977285,1.972906
14.50726,1,State_CircleShowing,2.977285,1.972906
14.52465,1,State_CircleShowing,2.977285,1.972906
14.54054,1,State_CircleShowing,2.977285,1.972906
14.55697,1,State_CircleShowing,2.977285,1.972906
14.57633,1,State_CircleShowing,2.977285,1.972906
14.59346,1,State_CircleShowing,2.977285,1.972906
14.60947,1,State_CircleShowing,2.977285,1.972906
14.62636,1,State_CircleShowing,2.977285,1.972906
14.6426,1,State_CircleShowing,2.977098,1.972765
14.65941,1,State_CircleShowing,2.977098,1.972765
14.67573,1,State_CircleShowing,2.977098,1.972765
14.69265,1,State_CircleShowing,2.975974,1.970514
14.70921,1,State_CircleShowing,2.975974,1.970514
14.7261,1,State_CircleShowing,2.975974,1.970514
14.7448,1,State_CircleShowing,2.97541,1.956228
14.76137,1,State_CircleShowing,2.97541,1.956228
14.77795,1,State_CircleShowing,2.97541,1.956228
14.7948,1,State_CircleShowing,2.974099,1.897398
14.81489,1,State_CircleShowing,2.974099,1.897398
14.83382,1,State_CircleShowing,2.972787,1.834908
14.85076,1,State_CircleShowing,2.972787,1.834908
14.8676,1,State_CircleShowing,2.972787,1.834908
14.88354,1,State_CircleShowing,2.972787,1.834908
14.9005,1,State_CircleShowing,2.971664,1.735052
14.91666,1,State_CircleShowing,2.971664,1.735052
14.93341,1,State_CircleShowing,2.970914,1.643147
14.94979,1,State_CircleShowing,2.970914,1.643147
14.96636,1,State_CircleShowing,2.970914,1.643147
14.98329,1,State_CircleShowing,2.970914,1.643147
15.00023,1,State_CircleShowing,2.969415,1.489106
15.0162,1,State_CircleShowing,2.969415,1.489106
15.03314,1,State_CircleShowing,2.968853,1.365463
15.04919,1,State_CircleShowing,2.968853,1.365463
15.06576,1,State_CircleShowing,2.968853,1.365463
15.08261,1,State_CircleShowing,2.968853,1.365463
15.09957,1,State_CircleShowing,2.967916,1.199528
15.11553,1,State_CircleShowing,2.967916,1.199528
15.13203,1,State_CircleShowing,2.967354,1.05942
15.14861,1,State_CircleShowing,2.967354,1.05942
15.16522,1,State_CircleShowing,2.967354,1.05942
15.18217,1,State_CircleShowing,2.967354,1.05942
15.19913,1,State_CircleShowing,2.966042,0.8756808
15.21524,1,State_CircleShowing,2.966042,0.8756808
15.23148,1,State_CircleShowing,2.963793,0.7355725
15.24813,1,State_CircleShowing,2.963793,0.7355725
15.26457,1,State_CircleShowing,2.963793,0.7355725
15.28192,1,State_CircleShowing,2.963793,0.7355725
15.29795,1,State_CircleShowing,2.962669,0.5413482
15.31427,1,State_CircleShowing,2.962669,0.5413482
15.33087,1,State_CircleShowing,2.961546,0.3882208
15.34741,1,State_CircleShowing,2.961546,0.3882208
15.36397,1,State_CircleShowing,2.961546,0.3882208
15.38076,1,State_CircleShowing,2.961546,0.3882208
15.39711,1,State_CircleShowing,2.960982,0.173167
15.4137,1,State_CircleShowing,2.960982,0.173167
15.43059,1,State_CircleShowing,2.960982,0.173167
15.45051,1,State_CircleShowing,2.960794,0.04656964
15.46739,1,State_CircleShowing,2.960794,0.04656964
15.48396,1,State_CircleShowing,2.960794,0.04656964
15.50053,1,State_CircleShowing,2.960794,-0.1398434
15.51709,1,State_CircleShowing,2.960794,-0.1398434
15.53366,1,State_CircleShowing,2.960607,-0.2473708
15.55023,1,State_CircleShowing,2.960607,-0.2473708
15.56679,1,State_CircleShowing,2.960607,-0.2473708
15.58336,1,State_CircleShowing,2.960607,-0.2473708
15.60004,1,State_CircleShowing,2.960607,-0.3475086
15.61649,1,State_CircleShowing,2.960607,-0.3475086
15.63306,1,State_CircleShowing,2.960607,-0.3739682
15.64993,1,State_CircleShowing,2.960607,-0.3739682
15.66621,1,State_CircleShowing,2.960607,-0.3739682
15.68283,1,State_CircleShowing,2.960607,-0.3739682
15.69933,1,State_CircleShowing,2.960607,-0.3757974
15.71589,1,State_CircleShowing,2.960607,-0.3757974
15.7327,1,State_CircleShowing,2.960607,-0.3734051
15.74904,1,State_CircleShowing,2.960607,-0.3734051
15.76561,1,State_CircleShowing,2.960607,-0.3734051
15.78216,1,State_CircleShowing,2.960607,-0.3734051
15.79873,1,State_CircleShowing,2.960607,-0.372842
15.81547,1,State_CircleShowing,2.960607,-0.372842
15.83243,1,State_CircleShowing,2.960607,-0.372842
15.84843,1,State_CircleShowing,2.960607,-0.372842
15.86535,1,State_CircleShowing,2.960607,-0.372842
15.8823,1,State_CircleShowing,2.960607,-0.372842
15.89841,1,State_CircleShowing,2.960607,-0.372842
15.91525,1,State_CircleShowing,2.960607,-0.372842
15.93127,1,State_CircleShowing,2.960607,-0.372842
15.94785,1,State_CircleShowing,2.960607,-0.372842
15.96441,1,State_CircleShowing,2.960607,-0.372842
15.98111,1,State_CircleShowing,2.960607,-0.372842
15.99764,1,State_CircleShowing,2.960607,-0.3727714
16.01415,1,State_CircleShowing,2.960607,-0.3727714
16.03068,1,State_CircleShowing,2.960607,-0.3727714
16.04724,1,State_CircleShowing,2.960607,-0.3727714
16.06394,1,State_CircleShowing,2.960607,-0.3727714
16.08039,1,State_CircleShowing,2.960607,-0.3727714
16.09783,1,State_CircleShowing,2.960607,-0.3727714
16.11353,1,State_CircleShowing,2.960607,-0.3727714
16.13008,1,State_CircleShowing,2.960607,-0.3727015
16.14671,1,State_CircleShowing,2.960607,-0.3727015
16.16366,1,State_CircleShowing,2.960607,-0.3727015
16.18013,1,State_CircleShowing,2.960607,-0.3727015
16.19635,1,State_CircleShowing,2.960607,-0.3727015
16.21302,1,State_CircleShowing,2.960607,-0.3727015
16.22948,1,State_CircleShowing,2.960607,-0.3727015
16.24604,1,State_CircleShowing,2.960607,-0.3727015
16.26261,1,State_CircleShowing,2.960607,-0.3727015
16.27917,1,State_CircleShowing,2.960607,-0.3727015
16.2958,1,State_CircleShowing,2.960607,-0.3727015
16.31274,1,State_CircleShowing,2.960607,-0.3727015
16.33066,1,State_CircleShowing,2.960607,-0.3727015
16.34776,1,State_CircleShowing,2.960607,-0.3727015
16.36386,1,State_CircleShowing,2.960607,-0.3727015
16.38077,1,State_CircleShowing,2.960607,-0.3727015
16.39716,1,State_CircleShowing,2.960607,-0.3727015
16.41368,1,State_CircleShowing,2.960607,-0.3727015
16.43012,1,State_CircleShowing,2.960607,-0.3727015
16.44665,1,State_CircleShowing,2.960607,-0.3727015
16.4636,1,State_CircleShowing,2.960607,-0.3727015
16.47978,1,State_CircleShowing,2.960607,-0.3727015
16.49648,1,State_CircleShowing,2.960607,-0.3727015
16.51343,1,State_CircleShowing,2.960607,-0.3727015
16.53038,1,State_CircleShowing,2.960607,-0.3727015
16.54631,1,State_CircleShowing,2.960607,-0.3727015
16.56261,1,State_CircleShowing,2.960607,-0.3727015
16.57922,1,State_CircleShowing,2.960607,-0.3727015
16.59629,1,State_CircleShowing,2.960607,-0.3727015
16.61314,1,State_CircleShowing,2.960607,-0.3727015
16.62886,1,State_CircleShowing,2.960607,-0.3727015
16.64543,1,State_CircleShowing,2.960607,-0.3727015
16.66199,1,State_CircleShowing,2.960607,-0.3727015
16.67893,1,State_CircleShowing,2.960607,-0.3727015
16.69593,1,State_CircleShowing,2.960607,-0.3727015
16.71177,1,State_CircleShowing,2.960607,-0.3727015
16.72878,1,State_CircleShowing,2.960607,-0.3727015
16.74483,1,State_CircleShowing,2.960607,-0.3727015
16.76169,1,State_CircleShowing,2.960607,-0.372631
16.77863,1,State_CircleShowing,2.960607,-0.372631
16.79457,1,State_CircleShowing,2.960607,-0.3722789
16.8111,1,State_CircleShowing,2.960607,-0.3722789
16.82766,1,State_CircleShowing,2.960607,-0.3722789
16.84423,1,State_CircleShowing,2.960607,-0.3722789
16.8608,1,State_CircleShowing,2.960607,-0.3721384
16.87736,1,State_CircleShowing,2.960607,-0.3721384
16.89432,1,State_CircleShowing,2.960607,-0.3721384
16.91126,1,State_CircleShowing,2.960607,-0.3721384
16.92723,1,State_CircleShowing,2.960607,-0.3721384
16.94418,1,State_CircleShowing,2.960607,-0.3721384
16.96021,1,State_CircleShowing,2.960607,-0.3721384
16.97709,1,State_CircleShowing,2.960607,-0.3721384
16.99404,1,State_CircleShowing,2.960607,-0.3721384
17.01001,1,State_CircleShowing,2.960607,-0.3721384
17.02647,1,State_CircleShowing,2.960607,-0.3721384
17.04304,1,State_CircleShowing,2.960607,-0.3721384
17.0599,1,State_CircleShowing,2.960607,-0.3721384
17.07618,1,State_CircleShowing,2.960607,-0.3721384
17.09278,1,State_CircleShowing,2.960607,-0.3721384
17.1093,1,State_CircleShowing,2.960607,-0.3721384
17.1267,1,State_CircleShowing,2.960607,-0.3721384
17.14244,1,State_CircleShowing,2.960607,-0.3721384
17.15961,1,State_CircleShowing,2.960607,-0.3720678
17.17557,1,State_CircleShowing,2.960607,-0.3720678
17.19214,1,State_CircleShowing,2.960607,-0.3720678
17.20899,1,State_CircleShowing,2.960607,-0.3720678
17.22527,1,State_CircleShowing,2.960607,-0.3720678
17.2419,1,State_CircleShowing,2.960607,-0.3720678
17.25887,1,State_CircleShowing,2.960607,-0.3707306
17.27497,1,State_CircleShowing,2.960607,-0.3707306
17.29176,1,State_CircleShowing,2.960607,-0.3687603
17.3081,1,State_CircleShowing,2.960607,-0.3687603
17.32467,1,State_CircleShowing,2.960607,-0.3687603
17.34124,1,State_CircleShowing,2.960607,-0.3687603
17.35781,1,State_CircleShowing,2.960607,-0.3686198
17.37455,1,State_CircleShowing,2.960607,-0.3686198
17.39094,1,State_CircleShowing,2.960607,-0.3686198
